,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS
8246,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-1,C
8247,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-2,C
8248,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-3,C
8249,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-4,C
8250,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-5,C
8251,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-6,C
8252,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-7,C
8253,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-8,C
8254,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-9,C
8255,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-10,C
8256,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-11,C
8257,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-12,C
8258,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-13,C
8259,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-14,C
8260,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-15,C
8261,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-16,C
8262,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-17,C
8263,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-18,C
8264,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-19,C
8265,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-20,C
8266,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-21,C
8267,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-22,0
8268,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-23,0
8269,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-24,0
8270,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-25,0
8271,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-26,0
8272,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-27,0
8273,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-28,0
8274,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-29,0
8275,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-30,0
8276,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-31,0
8277,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-11,C
8278,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-12,C
8279,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-13,C
8280,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-14,C
8281,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-15,C
8282,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-16,C
8283,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-17,C
8284,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-18,C
8285,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-19,C
8286,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-20,C
8287,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-21,C
8288,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-22,C
8289,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-23,C
8290,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-24,C
8291,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-25,C
8292,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-26,C
8293,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-27,C
8294,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-28,C
8295,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-29,C
8296,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-30,C
8297,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-31,C
8298,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-32,0
8299,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-33,0
8300,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-34,0
8301,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-35,0
8302,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-36,0
8303,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-37,0
8304,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-38,0
8305,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-39,0
8306,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-40,0
8307,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-41,0
8308,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-42,0
8309,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-43,0
8310,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-44,0
8311,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-45,0
8312,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-46,0
8313,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-47,0
8314,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-9,C
8315,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-10,C
8316,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-11,C
8317,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-12,C
8318,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-13,C
8319,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-14,C
8320,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-15,C
8321,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-16,C
8322,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-17,C
8323,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-18,C
8324,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-19,0
8325,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-20,0
8326,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-21,0
8327,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-22,0
8328,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-23,0
8329,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-24,0
8330,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-25,0
8331,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-26,0
8332,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-27,0
8333,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-28,0
8334,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-29,0
8335,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-30,X
8336,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-31,X
8337,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-32,X
8338,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-33,X
8339,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-34,X
8340,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-35,X
8341,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-36,X
8342,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-16,C
8343,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-17,C
8344,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-18,C
8345,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-19,C
8346,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-20,C
8347,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-21,C
8348,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-22,C
8349,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-23,C
8350,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-24,C
8351,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-25,C
8352,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-26,C
8353,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-27,C
8354,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-28,C
8355,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-29,C
8356,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-30,C
8357,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-31,C
8358,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-32,X
8359,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-33,0
8360,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-34,0
8361,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-35,0
8362,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-36,0
8363,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-37,0
8364,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-38,0
8365,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-39,0
8366,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-40,X
8367,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,0,0
8368,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-1,0
8369,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-2,0
8370,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-3,0
8371,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-4,0
8372,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-5,X
8373,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-6,X
8374,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-7,X
8375,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-8,X
8376,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-9,X
8377,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-10,X
8378,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-11,X
8379,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-12,X
8380,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-13,X
8381,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-14,X
8382,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-15,X
8383,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-16,X
8384,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-17,X
8385,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-18,X
8386,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,0,0
8387,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-1,0
8388,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-2,0
8389,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-3,0
8390,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-4,0
8391,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-5,0
8392,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-6,0
8393,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-7,0
8394,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-8,0
8395,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-9,X
8396,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-10,X
8397,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,0,0
8398,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-1,0
8399,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-2,0
8400,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-3,0
8401,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-4,0
8402,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-5,0
8403,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-6,0
8404,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-7,0
8405,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-8,0
8406,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-9,0
8407,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-10,0
8408,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-11,0
8409,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-12,0
8410,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-13,0
8411,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-14,0
8412,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-15,0
8413,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,0,C
8414,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-1,C
8415,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-2,C
8416,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-3,C
8417,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-4,C
8418,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-5,0
8419,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-6,0
8420,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-7,0
8421,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-8,0
8422,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-9,0
8423,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-10,0
8424,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-11,0
8425,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-12,0
8426,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-13,0
8427,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-14,0
8428,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-15,0
8429,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-16,0
8430,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-17,0
8431,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-18,0
8432,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-19,0
8433,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-20,0
8434,5009317,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-12,0
8435,5009317,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-13,0
8436,5009317,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-14,0
8437,5009317,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-15,0
8438,5009317,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-16,0
